timestamp,name,symbol,price
1720530747,TRON,TRX,0.1289393274762882
1720530747,Polkadot,DOT,6.0772099205654433
1720530747,Litecoin,LTC,65.6796136189498906
1720530747,Stellar,XLM,0.0870039755460236
1720530747,EOS,EOS,0.5144137017723155
1720530778,Bitcoin,BTC,57254.5629425408904484
1720530778,Ethereum,ETH,3069.5997669069090660
1720530778,Dogecoin,DOGE,0.1078871572823968
1720530778,Cardano,ADA,0.3714236773631171
1720530778,TRON,TRX,0.1289191593557166
1720530778,Polkadot,DOT,6.0762893784556815
1720530778,Litecoin,LTC,65.6618437826636948
1720530778,Stellar,XLM,0.0869890025666951
1720530778,EOS,EOS,0.5143020981673436
1720530808,Bitcoin,BTC,57250.2503589038580152
1720530808,Ethereum,ETH,3069.3626770336873800
1720530808,Dogecoin,DOGE,0.1078676459069402
1720530808,Cardano,ADA,0.3714392520810845
1720530808,TRON,TRX,0.1289243871118732
1720530808,Polkadot,DOT,6.0754556773437494
1720530808,Litecoin,LTC,65.6508927187276455
1720530808,Stellar,XLM,0.0869711770166922
1720530808,EOS,EOS,0.5143133850737796
1720530838,Bitcoin,BTC,57246.6757057377584416
1720530838,Ethereum,ETH,3068.8532536191495144
1720530838,Dogecoin,DOGE,0.1078473321942850
1720530838,Cardano,ADA,0.3712970878429505
1720530838,TRON,TRX,0.1289124986788529
1720530838,Polkadot,DOT,6.0728917056449627
1720530838,Litecoin,LTC,65.6373749434801550
1720530838,Stellar,XLM,0.0869680011167792
1720530838,EOS,EOS,0.5142631351853796
1720530869,Bitcoin,BTC,57250.1459001932004164
1720530869,Ethereum,ETH,3068.7229919996194684
1720530869,Dogecoin,DOGE,0.1078729935641600
1720530869,Cardano,ADA,0.3713293363255172
1720530869,TRON,TRX,0.1289165032023690
1720530869,Polkadot,DOT,6.0728816962826466
1720530869,Litecoin,LTC,65.6329165101554085
1720530869,Stellar,XLM,0.0869799024012279
1720530869,EOS,EOS,0.5142914407796251
1720530899,Bitcoin,BTC,57250.1459001932004164
1720530899,Ethereum,ETH,3068.7229919996194684
1720530899,Dogecoin,DOGE,0.1078729935641600
1720530899,Cardano,ADA,0.3713293363255172
1720530899,TRON,TRX,0.1289165032023690
1720530899,Polkadot,DOT,6.0728816962826466
1720530899,Litecoin,LTC,65.6329165101554085
1720530899,Stellar,XLM,0.0869799024012279
1720530899,EOS,EOS,0.5142914407796251
1720530929,Bitcoin,BTC,57251.7479596682094719
1720530929,Ethereum,ETH,3068.7097273640518770
1720530929,Dogecoin,DOGE,0.1078789643216787
1720530929,Cardano,ADA,0.3713548685723919
1720530929,TRON,TRX,0.1289165078820487
1720530929,Polkadot,DOT,6.0745353719914653
1720530929,Litecoin,LTC,65.6285366320178745
1720530929,Stellar,XLM,0.0869776749705140
1720530929,EOS,EOS,0.5143030581974722
1720530960,Bitcoin,BTC,57270.2980587944008649
1720530960,Ethereum,ETH,3068.9947206620320644
1720530960,Dogecoin,DOGE,0.1078936200654963
1720530960,Cardano,ADA,0.3713908109566851
1720530960,TRON,TRX,0.1289290419857121
1720530960,Polkadot,DOT,6.0756584981774830
1720530960,Litecoin,LTC,65.6402916274085853
1720530960,Stellar,XLM,0.0869682510153919
1720530960,EOS,EOS,0.5144156582798123
